cruise,station,date
AFR097,A12510,1991-11-25
AFR097,A12511,1991-11-25
AFR097,A12512,1991-11-25
AFR097,A12513,1991-11-25
AFR097,A12516,1991-11-25
AFR097,A12517,1991-11-25
AFR097,A12518,1991-11-25
AFR097,A12519,1991-11-25
AFR097,A12520,1991-11-25
AFR097,A12522,1991-11-25
AFR097,A12523,1991-11-25
AFR097,A12524,1991-11-25
AFR097,A12540,1991-11-26
AFR097,A12541,1991-11-26
AFR097,A12542,1991-11-26
AFR097,A12544,1991-11-26
AFR097,A12545,1991-11-26
AFR097,A12547,1991-11-26
AFR097,A12548,1991-11-26
AFR097,A12550,1991-11-26
AFR097,A12551,1991-11-26
AFR097,A12552,1991-11-26
AFR097,A12553,1991-11-27
AFR097,A12555,1991-11-27
AFR097,A12556,1991-11-27
AFR097,A12557,1991-11-27
AFR097,A12558,1991-11-27
AFR097,A12559,1991-11-27
AFR097,A12560,1991-11-27
AFR097,A12561,1991-11-27
AFR097,A12563,1991-11-27
AFR097,A12565,1991-11-27
AFR097,A12564,1991-11-27
AFR097,A12567,1991-11-27
AFR097,A12568,1991-11-27
AFR097,A12569,1991-11-27
AFR097,A12570,1991-11-27
AFR097,A12572,1991-11-27
AFR097,A12573,1991-11-27
AFR097,A12574,1991-11-27
AFR097,A12576,1991-11-27
AFR097,A12577,1991-11-27
AFR097,A12578,1991-11-27
AFR097,A12579,1991-11-27
AFR097,A12581,1991-11-27
AFR097,A12582,1991-11-28
AFR097,A12583,1991-11-28
AFR097,A12584,1991-11-28
AFR097,A12587,1991-11-28
AFR097,A12589,1991-11-28
AFR097,A12591,1991-11-28
AFR097,A12594,1991-11-28
AFR097,A12595,1991-11-28
AFR097,A12597,1991-11-28
AFR097,A12598,1991-11-28
AFR097,A12600,1991-11-28
AFR097,A12599,1991-11-28
AFR097,A12602,1991-11-28
AFR097,A12603,1991-11-29
AFR097,A12604,1991-11-29
AFR097,A12606,1991-11-29
AFR097,A12607,1991-11-29
AFR097,A12608,1991-11-29
AFR097,A12609,1991-11-29
AFR097,A12610,1991-11-29
AFR097,A12612,1991-11-29
AFR097,A12613,1991-11-29
AFR097,A12614,1991-11-29
AFR097,A12615,1991-11-29
AFR097,A12616,1991-11-29
AFR097,A12617,1991-11-29
AFR097,A12620,1991-11-29
AFR097,A12621,1991-11-29
AFR097,A12625,1991-11-29
AFR097,A12626,1991-11-30
AFR097,A12629,1991-11-30
AFR097,A12631,1991-11-30
AFR097,A12639,1991-12-01
AFR097,A12640,1991-12-01
AFR097,A12643,1991-12-01
AFR097,A12644,1991-12-01
AFR097,A12646,1991-12-01
AFR097,A12647,1991-12-01
AFR097,A12648,1991-12-01
AFR097,A12649,1991-12-01
AFR097,A12650,1991-12-01
AFR097,A12652,1991-12-01
AFR097,A12653,1991-12-01
AFR097,A12654,1991-12-01
AFR097,A12655,1991-12-01
AFR097,A12656,1991-12-01
Afr 108,A14327,1992-11-16
Afr 108,A14330,1992-11-16
Afr 108,A14333,1992-11-16
Afr 108,A14335,1992-11-16
Afr 108,A14338,1992-11-17
Afr 108,A14341,1992-11-17
Afr 108,A14343,1992-11-17
Afr 108,A14344,1992-11-17
Afr 108,A14345,1992-11-17
Afr 108,A14346,1992-11-17
Afr 108,A14348,1992-11-17
Afr 108,A14349,1992-11-17
Afr 108,A14351,1992-11-17
Afr 108,A14352,1992-11-17
Afr 108,A14353,1992-11-17
Afr 108,A14354,1992-11-17
Afr 108,A14356,1992-11-17
Afr 108,A14357,1992-11-17
Afr 108,A14358,1992-11-17
Afr 108,A14361,1992-11-17
Afr 108,A14364,1992-11-17
Afr 108,A14366,1992-11-17
Afr 108,A14369,1992-11-18
Afr 108,A14372,1992-11-18
Afr 108,A14373,1992-11-18
Afr 108,A14374,1992-11-18
Afr 108,A14375,1992-11-18
Afr 108,A14376,1992-11-18
Afr 108,A14377,1992-11-18
Afr 108,A14379,1992-11-18
Afr 108,A14380,1992-11-18
Afr 108,A14381,1992-11-18
Afr 108,A14382,1992-11-18
Afr 108,A14383,1992-11-18
Afr 108,A14384,1992-11-18
Afr 108,A14385,1992-11-18
Afr 108,A14386,1992-11-18
Afr 108,A14388,1992-11-18
Afr 108,A14391,1992-11-18
Afr 108,A14394,1992-11-19
Afr 108,A14396,1992-11-19
Afr 108,A14399,1992-11-19
Afr 108,A14401,1992-11-19
Afr 108,A14402,1992-11-19
Afr 108,A14403,1992-11-19
Afr 108,A14404,1992-11-19
Afr 108,A14405,1992-11-19
Afr 108,A14406,1992-11-19
Afr 108,A14407,1992-11-19
Afr 108,A14409,1992-11-19
Afr 108,A14410,1992-11-19
Afr 108,A14411,1992-11-19
Afr 108,A14412,1992-11-19
Afr 108,A14413,1992-11-19
Afr 108,A14414,1992-11-19
Afr 108,A14416,1992-11-19
Afr 108,A14417,1992-11-19
Afr 108,A14418,1992-11-19
Afr 108,A14420,1992-11-20
Afr 108,A14421,1992-11-20
Afr 108,A14423,1992-11-20
Afr 108,A14424,1992-11-20
Afr 108,A14425,1992-11-20
Afr 108,A14426,1992-11-20
Afr 108,A14427,1992-11-20
Afr 108,A14429,1992-11-20
Afr 108,A14430,1992-11-20
Afr 108,A14431,1992-11-20
Afr 108,A14432,1992-11-20
Afr 108,A14433,1992-11-20
